region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state
bakersfield,10720,2015.0,nissan,altima,excellent,4 cylinders,gas,101182.0,clean,automatic,fwd,sedan,silver,ca
bakersfield,3500,2004.0,nissan,quest s,good,6 cylinders,gas,134600.0,clean,automatic,fwd,mini-van,brown,ca
bakersfield,17899,2019.0,nissan,frontier sv,excellent,6 cylinders,gas,12000.0,salvage,automatic,rwd,pickup,white,ca
chico,12995,2015.0,nissan,altima 2.5 s,excellent,4 cylinders,gas,74388.0,clean,automatic,fwd,sedan,red,ca
chico,11995,2006.0,nissan,titan se,excellent,8 cylinders,gas,146650.0,clean,automatic,4wd,truck,blue,ca
chico,11995,2015.0,nissan,altima 3.5 sl,excellent,6 cylinders,gas,134558.0,clean,automatic,fwd,sedan,silver,ca
chico,10995,2016.0,nissan,sentra s,excellent,4 cylinders,gas,78917.0,clean,automatic,fwd,sedan,silver,ca
chico,10995,2013.0,nissan,murano sv,excellent,6 cylinders,gas,100774.0,clean,automatic,fwd,SUV,silver,ca
chico,5800,2015.0,nissan,altima s,like new,4 cylinders,gas,84000.0,salvage,automatic,fwd,sedan,blue,ca
chico,1100,2001.0,nissan,pathfinder se,salvage,4 cylinders,gas,200000.0,parts only,automatic,4wd,SUV,white,ca
chico,7150,2014.0,nissan,sentra sv,excellent,4 cylinders,gas,120000.0,clean,automatic,fwd,sedan,grey,ca
chico,20979,2020.0,nissan,altima 2.5sl,like new,4 cylinders,gas,38957.0,clean,automatic,fwd,sedan,silver,ca
chico,12995,2013.0,nissan,altima 3.5 sl,excellent,6 cylinders,gas,79702.0,clean,automatic,fwd,sedan,black,ca
chico,8995,2012.0,nissan,rogue,excellent,4 cylinders,gas,100037.0,clean,automatic,fwd,SUV,red,ca
chico,5995,2009.0,nissan,sentra,excellent,4 cylinders,gas,95477.0,clean,automatic,fwd,sedan,blue,ca
chico,12833,2019.0,nissan,versa sv,like new,4 cylinders,gas,35580.0,clean,automatic,fwd,sedan,silver,ca
fresno / madera,18995,2015.0,nissan,frontier,excellent,4 cylinders,gas,67778.0,clean,automatic,rwd,pickup,white,ca
fresno / madera,5999,2008.0,nissan,sentra,excellent,4 cylinders,gas,126900.0,clean,automatic,fwd,sedan,blue,ca
fresno / madera,16700,2013.0,nissan,frontier crew cab sv,good,6 cylinders,gas,169972.0,clean,automatic,4wd,pickup,grey,ca
fresno / madera,3800,2008.0,nissan,altima,good,4 cylinders,gas,178800.0,clean,automatic,fwd,coupe,red,ca
fresno / madera,19950,2012.0,nissan,titan,excellent,8 cylinders,gas,114985.0,clean,automatic,4wd,pickup,white,ca
fresno / madera,17995,2017.0,nissan,altima 2.5,excellent,4 cylinders,gas,78593.0,clean,automatic,fwd,sedan,grey,ca
fresno / madera,15995,2016.0,nissan,altima,excellent,4 cylinders,gas,75685.0,clean,automatic,fwd,sedan,white,ca
fresno / madera,16700,2013.0,nissan,frontier crew cab sv 4x4,excellent,6 cylinders,gas,169972.0,clean,automatic,4wd,pickup,grey,ca
fresno / madera,19900,2020.0,nissan,rogue sv 2.5l awd,like new,4 cylinders,gas,4100.0,clean,automatic,4wd,SUV,grey,ca
fresno / madera,4900,2009.0,nissan,altima,good,4 cylinders,gas,150758.0,salvage,automatic,fwd,sedan,green,ca
fresno / madera,11950,2018.0,nissan,sentra sv,good,4 cylinders,gas,50350.0,clean,automatic,fwd,sedan,grey,ca
fresno / madera,14500,2018.0,nissan,altima sr,excellent,4 cylinders,gas,60500.0,clean,automatic,fwd,sedan,grey,ca
fresno / madera,8995,2012.0,nissan,rogue,excellent,4 cylinders,gas,100037.0,clean,automatic,fwd,SUV,red,ca
fresno / madera,5995,2009.0,nissan,sentra,excellent,4 cylinders,gas,95477.0,clean,automatic,fwd,sedan,blue,ca
fresno / madera,19500,2019.0,nissan,rogue sv,excellent,4 cylinders,gas,24000.0,clean,automatic,4wd,SUV,silver,ca
fresno / madera,16995,2015.0,nissan,pathfinder,excellent,6 cylinders,gas,72261.0,clean,automatic,rwd,SUV,blue,ca
fresno / madera,22750,2020.0,nissan,rogue,excellent,4 cylinders,gas,29601.0,clean,automatic,fwd,SUV,white,ca
fresno / madera,16499,2019.0,nissan,sentra,excellent,4 cylinders,gas,31796.0,clean,automatic,fwd,sedan,black,ca
gold country,2200,2000.0,nissan,maxima,fair,6 cylinders,gas,200000.0,clean,automatic,fwd,sedan,green,ca
gold country,3000,2003.0,nissan,sentra gxe,like new,4 cylinders,gas,97000.0,clean,automatic,fwd,sedan,brown,ca
humboldt county,23495,2017.0,nissan,pathfinder,excellent,6 cylinders,gas,67288.0,clean,automatic,4wd,SUV,silver,ca
humboldt county,14995,2017.0,nissan,sentra,excellent,4 cylinders,gas,67879.0,clean,automatic,fwd,sedan,black,ca
humboldt county,8800,2014.0,nissan,versa sedan 's',like new,4 cylinders,gas,11800.0,clean,automatic,fwd,sedan,black,ca
humboldt county,22995,2019.0,nissan,altima 2.5 sl,like new,4 cylinders,gas,38887.0,clean,automatic,fwd,sedan,grey,ca
humboldt county,12100,2017.0,nissan,sentra,excellent,4 cylinders,gas,74000.0,clean,automatic,fwd,sedan,white,ca
humboldt county,11000,2008.0,nissan,350z base model,like new,6 cylinders,gas,106000.0,clean,manual,rwd,coupe,black,ca
humboldt county,13995,2018.0,nissan,sentra s,excellent,4 cylinders,gas,98928.0,clean,automatic,fwd,sedan,white,ca
humboldt county,11995,2015.0,nissan,altima,excellent,4 cylinders,gas,93112.0,clean,automatic,fwd,sedan,red,ca
humboldt county,17000,2018.0,nissan,altima,good,4 cylinders,gas,41357.0,clean,automatic,fwd,sedan,silver,ca
imperial county,9500,2018.0,nissan,sentra,like new,4 cylinders,gas,52000.0,rebuilt,automatic,rwd,sedan,white,ca
imperial county,3200,2010.0,nissan,versa,good,4 cylinders,gas,170000.0,clean,automatic,fwd,hatchback,silver,ca
imperial county,8500,2018.0,nissan,sentra,salvage,4 cylinders,gas,44000.0,salvage,automatic,fwd,sedan,blue,ca
imperial county,31500,2014.0,nissan,titan heavy metal chrome.,like new,8 cylinders,gas,44164.0,clean,automatic,rwd,pickup,white,ca
imperial county,8500,2018.0,nissan,sentra,salvage,4 cylinders,gas,44000.0,salvage,manual,fwd,sedan,blue,ca
imperial county,7500,2015.0,nissan,sentra,like new,4 cylinders,gas,57060.0,clean,automatic,fwd,sedan,black,ca
imperial county,3900,2005.0,nissan,titan,good,8 cylinders,gas,241000.0,salvage,automatic,rwd,pickup,white,ca
inland empire,5200,2013.0,nissan,sentra sv,excellent,4 cylinders,gas,156730.0,clean,automatic,fwd,sedan,blue,ca
inland empire,4950,2009.0,nissan,versa s,excellent,4 cylinders,gas,134000.0,clean,automatic,fwd,hatchback,grey,ca
inland empire,4950,2004.0,nissan,armada se,good,8 cylinders,gas,177000.0,clean,automatic,rwd,SUV,grey,ca
inland empire,3800,2010.0,nissan,versa,good,4 cylinders,gas,140000.0,clean,automatic,fwd,hatchback,blue,ca
inland empire,6500,2013.0,nissan,sentra sl,like new,4 cylinders,gas,97000.0,clean,automatic,fwd,sedan,silver,ca
inland empire,8900,2015.0,nissan,versa note,excellent,4 cylinders,gas,63168.0,clean,automatic,fwd,hatchback,blue,ca
inland empire,7900,2015.0,nissan,sentra,excellent,4 cylinders,gas,0.0,clean,automatic,fwd,sedan,silver,ca
inland empire,10900,2017.0,nissan,altima,excellent,4 cylinders,gas,0.0,clean,automatic,fwd,sedan,black,ca
inland empire,13900,2016.0,nissan,sentra,excellent,4 cylinders,gas,45627.0,clean,automatic,fwd,sedan,white,ca
inland empire,11900,2016.0,nissan,sentra,excellent,4 cylinders,gas,77256.0,clean,automatic,fwd,sedan,black,ca
inland empire,5000,2006.0,nissan,murano xl,fair,6 cylinders,gas,200000.0,clean,automatic,rwd,SUV,white,ca
inland empire,11900,2009.0,nissan,"titan se crew cab 5'6""",good,8 cylinders,gas,189000.0,clean,automatic,rwd,pickup,black,ca
inland empire,12300,2015.0,nissan,murano,good,6 cylinders,gas,58000.0,salvage,automatic,fwd,SUV,silver,ca
inland empire,7900,2009.0,nissan,"titan se crew cab 5'6""",good,8 cylinders,gas,189000.0,clean,automatic,rwd,pickup,black,ca
inland empire,11900,2016.0,nissan,rogue sl,like new,4 cylinders,gas,130000.0,clean,automatic,fwd,SUV,black,ca
inland empire,4450,2014.0,nissan,versa 1.6 s,excellent,4 cylinders,gas,128953.0,clean,automatic,fwd,sedan,grey,ca
inland empire,10500,2015.0,nissan,rogue sv,excellent,4 cylinders,gas,80000.0,clean,automatic,fwd,SUV,black,ca
inland empire,6700,2012.0,nissan,sentra,excellent,4 cylinders,gas,115000.0,clean,automatic,fwd,sedan,grey,ca
inland empire,18995,2017.0,nissan,altima,good,4 cylinders,gas,61293.0,clean,automatic,rwd,sedan,black,ca
inland empire,23995,2020.0,nissan,altima,good,4 cylinders,gas,16034.0,clean,automatic,rwd,sedan,white,ca
inland empire,20495,2017.0,nissan,maxima,good,6 cylinders,gas,87208.0,clean,automatic,rwd,sedan,white,ca
inland empire,9500,2004.0,nissan,armada,good,8 cylinders,gas,100571.0,clean,automatic,rwd,SUV,grey,ca
inland empire,6900,2014.0,nissan,altima,like new,4 cylinders,gas,100000.0,salvage,automatic,rwd,sedan,black,ca
inland empire,4300,2005.0,nissan,murano,excellent,6 cylinders,gas,171000.0,clean,automatic,fwd,SUV,silver,ca
inland empire,7975,2008.0,nissan,maxima,excellent,6 cylinders,gas,147000.0,clean,automatic,fwd,sedan,white,ca
inland empire,4550,2005.0,nissan,murano sl awd,excellent,6 cylinders,gas,155000.0,clean,automatic,fwd,SUV,black,ca
inland empire,7800,2015.0,nissan,sentra sv,good,4 cylinders,gas,59328.0,rebuilt,automatic,fwd,sedan,brown,ca
inland empire,6975,2006.0,nissan,xterra,excellent,6 cylinders,gas,142000.0,clean,automatic,rwd,SUV,white,ca
inland empire,5999,2010.0,nissan,altima 2.5,excellent,4 cylinders,gas,106188.0,clean,automatic,fwd,sedan,silver,ca
inland empire,10250,2010.0,nissan,rogue,excellent,4 cylinders,gas,29630.0,clean,automatic,fwd,SUV,brown,ca
inland empire,10995,2010.0,nissan,frontier,excellent,6 cylinders,gas,176614.0,clean,automatic,rwd,pickup,red,ca
inland empire,4950,2010.0,nissan,altima 2.5 s,excellent,4 cylinders,gas,170294.0,clean,automatic,fwd,sedan,blue,ca
inland empire,9400,2011.0,nissan,murano,good,6 cylinders,gas,125511.0,clean,automatic,fwd,SUV,grey,ca
inland empire,6900,2014.0,nissan,altima sv,excellent,4 cylinders,gas,106400.0,clean,automatic,fwd,sedan,silver,ca
inland empire,10900,2018.0,nissan,versa note,excellent,4 cylinders,gas,32418.0,clean,automatic,fwd,hatchback,white,ca
inland empire,18900,2017.0,nissan,frontier,excellent,4 cylinders,gas,67888.0,clean,automatic,rwd,truck,white,ca
inland empire,10900,2016.0,nissan,sentra,excellent,4 cylinders,gas,92833.0,clean,automatic,fwd,sedan,white,ca
los angeles,8900,2018.0,nissan,versa,excellent,4 cylinders,gas,50363.0,clean,automatic,fwd,truck,grey,ca
los angeles,5200,2013.0,nissan,sentra sv,excellent,4 cylinders,gas,156730.0,clean,automatic,fwd,sedan,blue,ca
los angeles,16900,2019.0,nissan,rogue sport,excellent,4 cylinders,gas,41082.0,clean,automatic,4wd,SUV,black,ca
los angeles,8900,2018.0,nissan,versa,excellent,4 cylinders,gas,50363.0,clean,automatic,fwd,sedan,grey,ca
los angeles,9950,2017.0,nissan,versa,like new,4 cylinders,gas,18631.0,clean,manual,fwd,sedan,white,ca
los angeles,16000,2008.0,nissan,350z,like new,6 cylinders,gas,100704.0,clean,automatic,rwd,coupe,white,ca
los angeles,12995,2015.0,nissan,rogue,excellent,4 cylinders,gas,38984.0,clean,automatic,4wd,SUV,grey,ca
los angeles,25990,2014.0,nissan,370z touring coupe 2d,good,6 cylinders,gas,14498.0,clean,automatic,rwd,coupe,white,ca
los angeles,2700,2013.0,nissan,versa,good,4 cylinders,gas,65895.0,clean,automatic,fwd,sedan,grey,ca
los angeles,3800,2012.0,nissan,altima,good,4 cylinders,gas,150000.0,salvage,automatic,fwd,sedan,black,ca
los angeles,12850,2020.0,nissan,versa,like new,4 cylinders,gas,29208.0,clean,automatic,fwd,sedan,grey,ca
los angeles,3250,2008.0,nissan,altima 2.5 4dr sedan,excellent,6 cylinders,gas,1252993.0,clean,automatic,fwd,sedan,black,ca
los angeles,8650,2018.0,nissan,sentra sv,like new,4 cylinders,gas,61780.0,clean,automatic,fwd,sedan,grey,ca
los angeles,4200,2012.0,nissan,sentra s,excellent,4 cylinders,gas,94800.0,salvage,automatic,fwd,sedan,silver,ca
los angeles,1300,2003.0,nissan,altima,fair,4 cylinders,gas,273000.0,salvage,manual,fwd,sedan,green,ca
los angeles,19000,2020.0,nissan,altima,excellent,4 cylinders,gas,27000.0,clean,automatic,fwd,sedan,white,ca
los angeles,3800,1989.0,nissan,d21 hardbody,good,4 cylinders,gas,196442.0,clean,manual,rwd,pickup,silver,ca
los angeles,9000,2014.0,nissan,altima,good,4 cylinders,gas,120000.0,clean,automatic,fwd,sedan,silver,ca
los angeles,11900,2009.0,nissan,"titan se crew cab 5'6""",good,8 cylinders,gas,189000.0,clean,automatic,rwd,pickup,black,ca
los angeles,13900,2017.0,nissan,rogue,like new,4 cylinders,gas,12969.0,clean,automatic,fwd,SUV,black,ca
los angeles,12900,2013.0,nissan,pathfinder sv,like new,6 cylinders,gas,112000.0,clean,automatic,rwd,SUV,silver,ca
los angeles,10500,2015.0,nissan,rogue sv,excellent,4 cylinders,gas,80000.0,clean,automatic,fwd,SUV,black,ca
los angeles,18995,2017.0,nissan,altima,good,4 cylinders,gas,61293.0,clean,automatic,rwd,sedan,black,ca
los angeles,23995,2020.0,nissan,altima,good,4 cylinders,gas,16034.0,clean,automatic,rwd,sedan,white,ca
los angeles,20495,2017.0,nissan,maxima,good,6 cylinders,gas,87208.0,clean,automatic,rwd,sedan,white,ca
los angeles,18490,2015.0,nissan,pathfinder sv,excellent,6 cylinders,gas,42467.0,clean,automatic,fwd,SUV,white,ca
los angeles,4500,2009.0,nissan,sentra,good,4 cylinders,gas,122000.0,clean,automatic,fwd,sedan,black,ca
los angeles,7250,2012.0,nissan,sentra sl,excellent,4 cylinders,gas,131000.0,clean,automatic,fwd,sedan,black,ca
los angeles,4000,2008.0,nissan,sentra,good,4 cylinders,gas,106880.0,clean,automatic,fwd,sedan,silver,ca
los angeles,3750,2005.0,nissan,altima,excellent,4 cylinders,gas,101000.0,clean,automatic,fwd,sedan,grey,ca
los angeles,4250,2014.0,nissan,versa note sv,good,4 cylinders,gas,127900.0,clean,automatic,fwd,hatchback,grey,ca
los angeles,11000,2017.0,nissan,nv200,excellent,4 cylinders,gas,96000.0,salvage,automatic,fwd,van,white,ca
mendocino county,11000,2011.0,nissan,murano,excellent,6 cylinders,gas,110000.0,clean,automatic,4wd,SUV,brown,ca
mendocino county,4000,2001.0,nissan,xterra se,excellent,6 cylinders,gas,192967.0,clean,automatic,4wd,SUV,white,ca
mendocino county,12000,2011.0,nissan,murano,excellent,6 cylinders,gas,110000.0,clean,automatic,4wd,SUV,brown,ca
mendocino county,29500,2017.0,nissan,titan sv,like new,8 cylinders,gas,6600.0,clean,automatic,rwd,truck,grey,ca
merced,16588,2016.0,nissan,altima 2.5 s,good,4 cylinders,gas,47139.0,clean,automatic,fwd,sedan,white,ca
merced,17447,2015.0,nissan,pathfinder sv,good,6 cylinders,gas,72769.0,clean,automatic,fwd,other,white,ca
merced,7800,2012.0,nissan,maxima,excellent,6 cylinders,gas,110000.0,clean,automatic,4wd,sedan,black,ca
merced,11555,2015.0,nissan,altima 2.5 s,good,4 cylinders,gas,117572.0,clean,automatic,fwd,sedan,white,ca
merced,21288,2019.0,nissan,rogue sl,good,4 cylinders,gas,73561.0,clean,automatic,fwd,other,orange,ca
merced,19588,2019.0,nissan,rogue sv,good,4 cylinders,gas,62247.0,clean,automatic,fwd,other,white,ca
merced,2000,2003.0,nissan,altima,good,4 cylinders,gas,138000.0,clean,automatic,rwd,sedan,brown,ca
merced,17238,2019.0,nissan,sentra s,good,4 cylinders,gas,20426.0,clean,automatic,fwd,sedan,blue,ca
merced,18538,2018.0,nissan,altima 2.5 sv,good,4 cylinders,gas,47993.0,clean,automatic,fwd,sedan,white,ca
merced,17488,2019.0,nissan,sentra s,good,4 cylinders,gas,25754.0,clean,automatic,fwd,sedan,black,ca
merced,18288,2019.0,nissan,sentra s,good,4 cylinders,gas,11740.0,clean,automatic,fwd,sedan,silver,ca
modesto,4500,2014.0,nissan,versa,fair,4 cylinders,gas,110735.0,clean,automatic,fwd,sedan,blue,ca
modesto,13300,2018.0,nissan,sentra s sedan 4d,like new,4 cylinders,gas,75769.0,clean,automatic,fwd,sedan,white,ca
modesto,12900,2014.0,nissan,altima 2.5 4dr sedan,like new,4 cylinders,gas,54988.0,clean,automatic,fwd,sedan,red,ca
modesto,9900,2013.0,nissan,maxima 3.5 4dr sedan,excellent,6 cylinders,gas,134405.0,clean,automatic,fwd,sedan,black,ca
modesto,8995,2013.0,nissan,sentra,like new,4 cylinders,gas,74320.0,clean,automatic,fwd,sedan,grey,ca
modesto,9995,2015.0,nissan,altima 2.5 s,like new,4 cylinders,gas,120309.0,clean,automatic,fwd,sedan,silver,ca
modesto,6500,2009.0,nissan,sentra,excellent,4 cylinders,gas,143000.0,clean,automatic,fwd,sedan,grey,ca
modesto,7000,2014.0,nissan,versa sv,excellent,4 cylinders,gas,120000.0,clean,automatic,fwd,sedan,white,ca
modesto,5988,2010.0,nissan,sentra,excellent,4 cylinders,gas,96196.0,clean,automatic,fwd,sedan,black,ca
modesto,9000,2013.0,nissan,altima,excellent,4 cylinders,gas,125000.0,clean,automatic,fwd,sedan,black,ca
modesto,4000,2000.0,nissan,xterra,good,6 cylinders,gas,178000.0,clean,automatic,fwd,SUV,silver,ca
modesto,7150,2014.0,nissan,sentra sv,excellent,4 cylinders,gas,120000.0,clean,automatic,fwd,sedan,grey,ca
modesto,6950,2008.0,nissan,altima,excellent,6 cylinders,gas,100246.0,clean,automatic,fwd,coupe,grey,ca
modesto,9900,2013.0,nissan,maxima 3.5 4dr sedan,excellent,4 cylinders,gas,134405.0,clean,automatic,fwd,sedan,black,ca
modesto,13500,2014.0,nissan,altima 2.5 4dr sedan,like new,4 cylinders,gas,54988.0,clean,automatic,fwd,sedan,red,ca
modesto,13800,2018.0,nissan,sentra s sedan 4d,like new,4 cylinders,gas,75769.0,clean,automatic,fwd,sedan,white,ca
modesto,5400,2009.0,nissan,altima 2.5 s,good,4 cylinders,gas,163000.0,clean,automatic,fwd,sedan,silver,ca
modesto,4500,2002.0,nissan,frontier,excellent,4 cylinders,gas,130000.0,salvage,manual,rwd,pickup,red,ca
modesto,11950,2018.0,nissan,sentra sv,good,4 cylinders,gas,50320.0,clean,automatic,fwd,sedan,grey,ca
modesto,14500,2018.0,nissan,altima 2.5 sr,excellent,4 cylinders,gas,60750.0,clean,automatic,fwd,sedan,grey,ca
modesto,4300,2005.0,nissan,armada se,good,8 cylinders,gas,168000.0,clean,automatic,4wd,SUV,green,ca
modesto,4995,2001.0,nissan,frontier,good,4 cylinders,gas,170350.0,clean,manual,rwd,pickup,white,ca
modesto,5499,2007.0,nissan,quest,excellent,6 cylinders,gas,124615.0,clean,automatic,fwd,van,brown,ca
modesto,7900,2012.0,nissan,quest,good,6 cylinders,gas,70000.0,clean,automatic,fwd,mini-van,silver,ca
modesto,5500,2003.0,nissan,pathfinder se 4x4,excellent,6 cylinders,gas,135300.0,clean,automatic,4wd,SUV,silver,ca
modesto,13000,2015.0,nissan,frontier,good,6 cylinders,gas,175000.0,clean,automatic,fwd,pickup,white,ca
modesto,7495,2014.0,nissan,sentra sv,like new,4 cylinders,gas,149020.0,clean,automatic,rwd,sedan,silver,ca
monterey bay,9950,2017.0,nissan,altima,excellent,4 cylinders,gas,91000.0,clean,automatic,fwd,sedan,black,ca
monterey bay,4500,2007.0,nissan,quest,like new,6 cylinders,gas,143000.0,clean,automatic,rwd,van,silver,ca
monterey bay,18950,2012.0,nissan,frontier king cab pro 4x,excellent,6 cylinders,gas,62400.0,clean,manual,4wd,truck,silver,ca
monterey bay,3900,2009.0,nissan,versa,excellent,4 cylinders,gas,107000.0,clean,manual,fwd,sedan,blue,ca
monterey bay,9800,2013.0,nissan,maxima sv,like new,6 cylinders,gas,113123.0,salvage,automatic,fwd,sedan,purple,ca
monterey bay,6995,2010.0,nissan,rogue,excellent,4 cylinders,gas,123230.0,clean,automatic,fwd,SUV,white,ca
monterey bay,2500,2005.0,nissan,sentra 1.8s,fair,4 cylinders,gas,175000.0,clean,automatic,fwd,sedan,brown,ca
monterey bay,5595,2011.0,nissan,sentra,good,4 cylinders,gas,125089.0,clean,automatic,fwd,sedan,black,ca
monterey bay,3695,2007.0,nissan,altima,good,4 cylinders,gas,209826.0,clean,automatic,fwd,sedan,grey,ca
monterey bay,12500,1992.0,nissan,240 sx,salvage,4 cylinders,gas,1000.0,salvage,manual,rwd,hatchback,white,ca
monterey bay,6999,2015.0,nissan,altima,excellent,4 cylinders,gas,193952.0,clean,automatic,fwd,sedan,grey,ca
orange county,5200,2013.0,nissan,sentra sv,excellent,4 cylinders,gas,156730.0,clean,automatic,fwd,sedan,blue,ca
orange county,18900,2017.0,nissan,frontier,excellent,4 cylinders,gas,67888.0,clean,automatic,rwd,truck,white,ca
orange county,10900,2018.0,nissan,versa note,excellent,4 cylinders,gas,32418.0,clean,automatic,fwd,hatchback,white,ca
orange county,10900,2016.0,nissan,sentra,excellent,4 cylinders,gas,92833.0,clean,automatic,fwd,sedan,white,ca
orange county,11900,2009.0,nissan,"titan se crew cab 5'6""",good,8 cylinders,gas,189000.0,clean,automatic,rwd,pickup,black,ca
orange county,7900,2009.0,nissan,titan se crew cab 5'6,good,8 cylinders,gas,189000.0,clean,automatic,rwd,pickup,black,ca
orange county,6999,2007.0,nissan,frontier nismo,excellent,6 cylinders,gas,197789.0,clean,automatic,rwd,pickup,white,ca
orange county,10500,2015.0,nissan,rogue sv,excellent,4 cylinders,gas,80000.0,clean,automatic,fwd,SUV,black,ca
orange county,23995,2020.0,nissan,altima,good,4 cylinders,gas,16034.0,clean,automatic,rwd,sedan,white,ca
